"sub","age","sex","yomt","somt","prof","style","trial_No","trial_idx","mel","resp","resp_rt","conf","conf_rt","cond","deviance","dev","acc"
50,37,"f","6","8",1,1,44,0,"1a",2,2.704395,2,1.71741,"atonal","std",2,1
50,37,"f","6","8",1,1,45,30,"2b",2,1.29391,7,0.517185,"tonal","std",2,1
50,37,"f","6","8",1,1,46,8,"3a",2,2.01858,4,1.31252,"atonal","std",2,1
50,37,"f","6","8",1,1,47,42,"5b",1,1.771775,4,0.64419,"tonal","std",2,0
51,42,"m","0","0",1,1,0,2,"1b",2,2.467,7,1.655,"atonal","std",2,1
51,42,"m","0","0",1,1,1,13,"4a",2,4.434,6,3.066,"atonal","dev",1,0
51,42,"m","0","0",1,1,2,44,"6a",2,2.316,6,1.533,"tonal","std",2,1
51,42,"m","0","0",1,1,3,3,"1b",1,0.933,5,3.033,"atonal","dev",1,1
51,42,"m","0","0",1,1,4,42,"5b",2,1.917,6,0.935,"tonal","std",2,1
51,42,"m","0","0",1,1,5,43,"5b",1,0.983,7,1.201,"tonal","dev",1,1
51,42,"m","0","0",1,1,6,29,"2a",1,0.716,7,1.085,"tonal","dev",1,1
51,42,"m","0","0",1,1,7,25,"1a",1,1.416,5,2.385,"tonal","dev",1,1
51,42,"m","0","0",1,1,8,37,"4a",2,1.934,5,2.116,"tonal","dev",1,0
51,42,"m","0","0",1,1,9,11,"3b",2,1.952,6,1.29,"atonal","dev",1,0
51,42,"m","0","0",1,1,10,21,"6a",2,2.089,5,1.221,"atonal","dev",1,0
51,42,"m","0","0",1,1,11,26,"1b",2,5.515,6,1.472,"tonal","std",2,1
51,42,"m","0","0",1,1,12,38,"4b",2,2.553,5,1.835,"tonal","std",2,1
51,42,"m","0","0",1,1,13,19,"5b",2,2.433,6,1.216,"atonal","dev",1,0
51,42,"m","0","0",1,1,14,17,"5a",1,1.767,3,2.954,"atonal","dev",1,1
51,42,"m","0","0",1,1,15,22,"6b",2,16.692,2,1.566,"atonal","std",2,1
51,42,"m","0","0",1,1,16,18,"5b",2,2.084,6,1.355,"atonal","std",2,1
51,42,"m","0","0",1,1,17,0,"1a",1,1.834,4,1.05,"atonal","std",2,0
51,42,"m","0","0",1,1,18,6,"2b",2,2.223,6,0.785,"atonal","std",2,1
51,42,"m","0","0",1,1,19,47,"6b",1,0.769,6,1.28,"tonal","dev",1,1
51,42,"m","0","0",1,1,20,15,"4b",1,1.501,6,0.717,"atonal","dev",1,1
51,42,"m","0","0",1,1,21,41,"5a",2,1.704,5,0.915,"tonal","dev",1,0
51,42,"m","0","0",1,1,22,28,"2a",2,4.748,4,1.801,"tonal","std",2,1
51,42,"m","0","0",1,1,23,39,"4b",2,5.584,5,3.185,"tonal","dev",1,0
51,42,"m","0","0",1,1,24,40,"5a",2,1.967,7,1.567,"tonal","std",2,1
51,42,"m","0","0",1,1,25,45,"6a",1,0.567,6,0.534,"tonal","dev",1,1
51,42,"m","0","0",1,1,26,23,"6b",1,8.314,5,1.483,"atonal","dev",1,1
51,42,"m","0","0",1,1,27,5,"2a",1,1.634,6,0.836,"atonal","dev",1,1
51,42,"m","0","0",1,1,28,33,"3a",1,0.936,7,1.351,"tonal","dev",1,1
51,42,"m","0","0",1,1,29,36,"4a",2,2.799,4,1.15,"tonal","std",2,1
51,42,"m","0","0",1,1,30,1,"1a",1,1.633,7,0.768,"atonal","dev",1,1
51,42,"m","0","0",1,1,31,46,"6b",2,1.337,5,0.883,"tonal","std",2,1
51,42,"m","0","0",1,1,32,24,"1a",2,8.919,6,2.166,"tonal","std",2,1
51,42,"m","0","0",1,1,33,7,"2b",1,0.984,6,1.017,"atonal","dev",1,1
51,42,"m","0","0",1,1,34,20,"6a",1,0.666,6,0.586,"atonal","std",2,0
51,42,"m","0","0",1,1,35,27,"1b",1,0.616,7,0.482,"tonal","dev",1,1
51,42,"m","0","0",1,1,36,16,"5a",2,1.29,6,0.902,"atonal","std",2,1
51,42,"m","0","0",1,1,37,14,"4b",2,1.568,6,1,"atonal","std",2,1
51,42,"m","0","0",1,1,38,31,"2b",1,0.466,7,0.501,"tonal","dev",1,1
51,42,"m","0","0",1,1,39,35,"3b",1,5.399,3,2.122,"tonal","dev",1,1
51,42,"m","0","0",1,1,40,4,"2a",2,1.552,6,0.906,"atonal","std",2,1
51,42,"m","0","0",1,1,41,34,"3b",2,4.316,5,3.484,"tonal","std",2,1
51,42,"m","0","0",1,1,42,9,"3a",1,0.817,7,0.97,"atonal","dev",1,1
51,42,"m","0","0",1,1,43,8,"3a",1,0.669,7,0.556,"atonal","std",2,0
51,42,"m","0","0",1,1,44,30,"2b",2,0.95,7,1.067,"tonal","std",2,1
51,42,"m","0","0",1,1,45,10,"3b",1,0.867,7,0.9,"atonal","std",2,0
51,42,"m","0","0",1,1,46,12,"4a",2,0.983,6,0.882,"atonal","std",2,1
51,42,"m","0","0",1,1,47,32,"3a",2,1.182,6,0.917,"tonal","std",2,1
52,63,"f","0","0",1,1,0,5,"2a",2,4.52913,5,6.673715,"atonal","dev",1,0
52,63,"f","0","0",1,1,1,41,"5a",2,2.23062,5,2.885255,"tonal","dev",1,0
52,63,"f","0","0",1,1,2,27,"1b",1,0.92375,6,2.784985,"tonal","dev",1,1
52,63,"f","0","0",1,1,3,29,"2a",1,0.690085,7,1.87884,"tonal","dev",1,1
52,63,"f","0","0",1,1,4,16,"5a",2,0.73902,5,2.263845,"atonal","std",2,1
52,63,"f","0","0",1,1,5,36,"4a",2,1.425805,5,2.02345,"tonal","std",2,1
52,63,"f","0","0",1,1,6,2,"1b",2,1.310165,6,2.89022,"atonal","std",2,1
52,63,"f","0","0",1,1,7,33,"3a",2,1.376825,6,1.82425,"tonal","dev",1,0
52,63,"f","0","0",1,1,8,39,"4b",2,1.369045,6,0.99218,"tonal","dev",1,0
52,63,"f","0","0",1,1,9,9,"3a",2,1.21368,6,1.34214,"atonal","dev",1,0
52,63,"f","0","0",1,1,10,32,"3a",2,1.504095,7,1.17916,"tonal","std",2,1
52,63,"f","0","0",1,1,11,28,"2a",2,1.38723,7,0.982285,"tonal","std",2,1
52,63,"f","0","0",1,1,12,26,"1b",2,0.587935,7,0.84567,"tonal","std",2,1
52,63,"f","0","0",1,1,13,25,"1a",2,2.835475,5,1.46594,"tonal","dev",1,0
52,63,"f","0","0",1,1,14,46,"6b",2,1.011315,6,1.30815,"tonal","std",2,1
52,63,"f","0","0",1,1,15,44,"6a",2,1.260785,7,0.80632,"tonal","std",2,1
52,63,"f","0","0",1,1,16,12,"4a",2,0.71403,6,0.93328,"atonal","std",2,1
52,63,"f","0","0",1,1,17,6,"2b",2,0.794105,7,1.141615,"atonal","std",2,1
52,63,"f","0","0",1,1,18,21,"6a",2,0.53338,6,1.06631,"atonal","dev",1,0
52,63,"f","0","0",1,1,19,38,"4b",2,0.75598,7,0.694665,"tonal","std",2,1
52,63,"f","0","0",1,1,20,24,"1a",2,0.570955,7,0.828225,"tonal","std",2,1
52,63,"f","0","0",1,1,21,19,"5b",2,0.75529,7,0.653265,"atonal","dev",1,0
52,63,"f","0","0",1,1,22,8,"3a",2,0.7384,6,0.87223,"atonal","std",2,1
52,63,"f","0","0",1,1,23,43,"5b",2,0.57112,7,0.688585,"tonal","dev",1,0
52,63,"f","0","0",1,1,24,3,"1b",2,0.53882,7,0.738025,"atonal","dev",1,0
52,63,"f","0","0",1,1,25,34,"3b",2,0.82226,7,0.55405,"tonal","std",2,1
52,63,"f","0","0",1,1,26,45,"6a",2,0.422405,7,0.656235,"tonal","dev",1,0
52,63,"f","0","0",1,1,27,18,"5b",2,0.39011,7,0.573285,"atonal","std",2,1
52,63,"f","0","0",1,1,28,35,"3b",2,0.589685,7,0.655715,"tonal","dev",1,0
52,63,"f","0","0",1,1,29,0,"1a",2,0.69271,7,0.772675,"atonal","std",2,1
52,63,"f","0","0",1,1,30,7,"2b",2,0.597835,7,0.62074,"atonal","dev",1,0
52,63,"f","0","0",1,1,31,22,"6b",2,0.59258,6,0.688755,"atonal","std",2,1
52,63,"f","0","0",1,1,32,20,"6a",2,0.655,6,0.621985,"atonal","std",2,1
52,63,"f","0","0",1,1,33,31,"2b",2,0.57137,7,0.28616,"tonal","dev",1,0
52,63,"f","0","0",1,1,34,10,"3b",2,0.43677,7,0.161865,"atonal","std",2,1
52,63,"f","0","0",1,1,35,1,"1a",2,0.78982,6,0.59184,"atonal","dev",1,0
52,63,"f","0","0",1,1,36,40,"5a",2,0.453805,6,0.336705,"tonal","std",2,1
52,63,"f","0","0",1,1,37,14,"4b",2,0.682845,6,0.6218,"atonal","std",2,1
52,63,"f","0","0",1,1,38,11,"3b",2,0.46095,7,0.64942,"atonal","dev",1,0
52,63,"f","0","0",1,1,39,47,"6b",2,0.460715,6,0.320585,"tonal","dev",1,0
52,63,"f","0","0",1,1,40,17,"5a",2,0.57289,5,0.65727,"atonal","dev",1,0
52,63,"f","0","0",1,1,41,23,"6b",2,0.582025,6,0.52261,"atonal","dev",1,0
52,63,"f","0","0",1,1,42,13,"4a",2,1.28752,6,2.432975,"atonal","dev",1,0
52,63,"f","0","0",1,1,43,42,"5b",2,0.88269,7,0.705825,"tonal","std",2,1
52,63,"f","0","0",1,1,44,30,"2b",2,1.21792,7,0.53854,"tonal","std",2,1
52,63,"f","0","0",1,1,45,37,"4a",2,0.690095,5,0.49241,"tonal","dev",1,0
52,63,"f","0","0",1,1,46,15,"4b",2,0.82328,5,0.37411,"atonal","dev",1,0
52,63,"f","0","0",1,1,47,4,"2a",2,2.964025,6,0.64755,"atonal","std",2,1
53,49,"f","40","9",2,3,0,19,"5b",1,1.45,7,3.117,"atonal","dev",1,1
53,49,"f","40","9",2,3,1,22,"6b",2,2.584,7,1.284,"atonal","std",2,1
53,49,"f","40","9",2,3,2,21,"6a",1,3.474,7,1.307,"atonal","dev",1,1
53,49,"f","40","9",2,3,3,25,"1a",2,1.692,7,1.202,"tonal","dev",1,0
53,49,"f","40","9",2,3,4,3,"1b",2,8.606,3,2.54,"atonal","dev",1,0
53,49,"f","40","9",2,3,5,2,"1b",2,4.138,6,1.662,"atonal","std",2,1
53,49,"f","40","9",2,3,6,35,"3b",1,2.274,7,1.417,"tonal","dev",1,1
53,49,"f","40","9",2,3,7,0,"1a",2,2.624,7,0.969,"atonal","std",2,1
53,49,"f","40","9",2,3,8,13,"4a",1,2.258,7,1.135,"atonal","dev",1,1
53,49,"f","40","9",2,3,9,37,"4a",1,1.322,7,1.274,"tonal","dev",1,1
53,49,"f","40","9",2,3,10,17,"5a",1,1.57,7,1.437,"atonal","dev",1,1
53,49,"f","40","9",2,3,11,7,"2b",2,1.951,5,1.424,"atonal","dev",1,0
53,49,"f","40","9",2,3,12,34,"3b",2,2.37,7,1.136,"tonal","std",2,1
53,49,"f","40","9",2,3,13,14,"4b",2,1.826,5,1.826,"atonal","std",2,1
53,49,"f","40","9",2,3,14,29,"2a",1,1.301,7,0.735,"tonal","dev",1,1
53,49,"f","40","9",2,3,15,6,"2b",2,2.902,7,0.852,"atonal","std",2,1
53,49,"f","40","9",2,3,16,33,"3a",1,4.934,7,1.739,"tonal","dev",1,1
53,49,"f","40","9",2,3,17,11,"3b",1,1.441,7,0.672,"atonal","dev",1,1
53,49,"f","40","9",2,3,18,32,"3a",2,1.868,7,0.603,"tonal","std",2,1
53,49,"f","40","9",2,3,19,47,"6b",1,1.883,7,0.634,"tonal","dev",1,1
53,49,"f","40","9",2,3,20,10,"3b",2,2.034,7,0.719,"atonal","std",2,1
53,49,"f","40","9",2,3,21,43,"5b",1,2.04,7,0.579,"tonal","dev",1,1
53,49,"f","40","9",2,3,22,26,"1b",2,1.917,7,0.599,"tonal","std",2,1
53,49,"f","40","9",2,3,23,8,"3a",2,1.706,7,0.569,"atonal","std",2,1
53,49,"f","40","9",2,3,24,42,"5b",2,1.488,7,0.617,"tonal","std",2,1
53,49,"f","40","9",2,3,25,44,"6a",2,1.255,7,0.539,"tonal","std",2,1
53,49,"f","40","9",2,3,26,15,"4b",2,1.318,7,0.5,"atonal","dev",1,0
53,49,"f","40","9",2,3,27,5,"2a",1,1.273,7,0.708,"atonal","dev",1,1
53,49,"f","40","9",2,3,28,30,"2b",2,2.384,7,0.785,"tonal","std",2,1
53,49,"f","40","9",2,3,29,9,"3a",1,5.084,4,2.805,"atonal","dev",1,1
53,49,"f","40","9",2,3,30,4,"2a",2,2.234,7,0.668,"atonal","std",2,1
53,49,"f","40","9",2,3,31,41,"5a",1,2.301,7,0.802,"tonal","dev",1,1
53,49,"f","40","9",2,3,32,39,"4b",1,4.13,2,2.533,"tonal","dev",1,1
53,49,"f","40","9",2,3,33,12,"4a",2,1.852,6,1.4,"atonal","std",2,1
53,49,"f","40","9",2,3,34,1,"1a",1,1.937,7,0.868,"atonal","dev",1,1
53,49,"f","40","9",2,3,35,46,"6b",2,3.501,7,1.084,"tonal","std",2,1
53,49,"f","40","9",2,3,36,31,"2b",1,1.667,7,0.526,"tonal","dev",1,1
53,49,"f","40","9",2,3,37,23,"6b",1,3.32,4,0.905,"atonal","dev",1,1
53,49,"f","40","9",2,3,38,36,"4a",2,1.721,7,0.517,"tonal","std",2,1
53,49,"f","40","9",2,3,39,24,"1a",2,1.55,7,0.6,"tonal","std",2,1
53,49,"f","40","9",2,3,40,18,"5b",2,2.245,7,0.686,"atonal","std",2,1
53,49,"f","40","9",2,3,41,40,"5a",2,1.588,7,0.754,"tonal","std",2,1
53,49,"f","40","9",2,3,42,16,"5a",2,2.536,6,0.821,"atonal","std",2,1
53,49,"f","40","9",2,3,43,27,"1b",1,1.231,7,0.721,"tonal","dev",1,1
53,49,"f","40","9",2,3,44,20,"6a",2,1.637,7,0.597,"atonal","std",2,1
53,49,"f","40","9",2,3,45,45,"6a",1,2.151,4,1.056,"tonal","dev",1,1
53,49,"f","40","9",2,3,46,38,"4b",2,1.955,7,0.565,"tonal","std",2,1
53,49,"f","40","9",2,3,47,28,"2a",2,1.45,7,0.601,"tonal","std",2,1
54,31,"m","0","0",1,1,0,45,"6a",1,0.863,6,1.903,"tonal","dev",1,1
54,31,"m","0","0",1,1,1,41,"5a",1,0.747,7,1.394,"tonal","dev",1,1
54,31,"m","0","0",1,1,2,14,"4b",2,1.341,6,1.225,"atonal","std",2,1
54,31,"m","0","0",1,1,3,11,"3b",1,0.87,3,2.699,"atonal","dev",1,1
54,31,"m","0","0",1,1,4,37,"4a",1,1.101,5,1.687,"tonal","dev",1,1
54,31,"m","0","0",1,1,5,13,"4a",1,1.68,6,1.724,"atonal","dev",1,1
54,31,"m","0","0",1,1,6,46,"6b",2,1.434,5,1.912,"tonal","std",2,1
54,31,"m","0","0",1,1,7,26,"1b",2,2.354,7,1.599,"tonal","std",2,1
54,31,"m","0","0",1,1,8,27,"1b",1,1.251,6,1.104,"tonal","dev",1,1
54,31,"m","0","0",1,1,9,21,"6a",2,1.37,6,1.784,"atonal","dev",1,0
54,31,"m","0","0",1,1,10,36,"4a",2,1.037,7,1.167,"tonal","std",2,1
54,31,"m","0","0",1,1,11,17,"5a",2,1.065,6,0.726,"atonal","dev",1,0
54,31,"m","0","0",1,1,12,6,"2b",2,1.901,7,1.121,"atonal","std",2,1
54,31,"m","0","0",1,1,13,30,"2b",2,1.017,7,0.849,"tonal","std",2,1
54,31,"m","0","0",1,1,14,29,"2a",1,0.772,7,0.783,"tonal","dev",1,1
54,31,"m","0","0",1,1,15,2,"1b",2,1.115,6,1.137,"atonal","std",2,1
54,31,"m","0","0",1,1,16,47,"6b",1,1.093,7,0.834,"tonal","dev",1,1
54,31,"m","0","0",1,1,17,23,"6b",1,1.72,6,0.879,"atonal","dev",1,1
54,31,"m","0","0",1,1,18,35,"3b",1,0.648,7,1.694,"tonal","dev",1,1
54,31,"m","0","0",1,1,19,4,"2a",2,1.904,6,2.371,"atonal","std",2,1
54,31,"m","0","0",1,1,20,8,"3a",2,1.311,7,1.573,"atonal","std",2,1
54,31,"m","0","0",1,1,21,3,"1b",1,1.59,1,2.196,"atonal","dev",1,1
54,31,"m","0","0",1,1,22,19,"5b",2,1.092,2,1.304,"atonal","dev",1,0
54,31,"m","0","0",1,1,23,28,"2a",2,0.715,6,1.497,"tonal","std",2,1
54,31,"m","0","0",1,1,24,39,"4b",1,0.474,4,1.209,"tonal","dev",1,1
54,31,"m","0","0",1,1,25,40,"5a",1,1.318,1,2.852,"tonal","std",2,0
54,31,"m","0","0",1,1,26,10,"3b",2,1.505,6,0.865,"atonal","std",2,1
54,31,"m","0","0",1,1,27,38,"4b",2,2.149,6,0.935,"tonal","std",2,1
54,31,"m","0","0",1,1,28,43,"5b",1,0.419,7,2.201,"tonal","dev",1,1
54,31,"m","0","0",1,1,29,32,"3a",2,2.116,7,1.12,"tonal","std",2,1
54,31,"m","0","0",1,1,30,7,"2b",1,2.353,6,0.954,"atonal","dev",1,1
54,31,"m","0","0",1,1,31,20,"6a",2,1.971,2,3.049,"atonal","std",2,1
54,31,"m","0","0",1,1,32,18,"5b",2,3.989,7,1.651,"atonal","std",2,1
54,31,"m","0","0",1,1,33,42,"5b",2,3.624,7,1.188,"tonal","std",2,1
54,31,"m","0","0",1,1,34,34,"3b",2,2.409,6,1.184,"tonal","std",2,1
54,31,"m","0","0",1,1,35,9,"3a",2,2.183,6,1.938,"atonal","dev",1,0
54,31,"m","0","0",1,1,36,0,"1a",2,1.856,6,1.224,"atonal","std",2,1
54,31,"m","0","0",1,1,37,5,"2a",1,0.641,7,1.465,"atonal","dev",1,1
54,31,"m","0","0",1,1,38,33,"3a",1,0.401,7,1.347,"tonal","dev",1,1
54,31,"m","0","0",1,1,39,31,"2b",2,2.665,7,0.802,"tonal","dev",1,0
54,31,"m","0","0",1,1,40,1,"1a",1,0.429,7,1.04,"atonal","dev",1,1
54,31,"m","0","0",1,1,41,15,"4b",1,0.394,6,1.286,"atonal","dev",1,1
54,31,"m","0","0",1,1,42,12,"4a",2,3.59,2,1.157,"atonal","std",2,1
54,31,"m","0","0",1,1,43,44,"6a",2,3.01,6,1.05,"tonal","std",2,1
54,31,"m","0","0",1,1,44,16,"5a",2,4.313,6,0.514,"atonal","std",2,1
54,31,"m","0","0",1,1,45,24,"1a",2,4.854,6,0.494,"tonal","std",2,1
54,31,"m","0","0",1,1,46,25,"1a",1,1.11,7,0.485,"tonal","dev",1,1
54,31,"m","0","0",1,1,47,22,"6b",2,2.24,2,1.108,"atonal","std",2,1
55,39,"m","0","0",1,1,0,45,"6a",2,3.381,7,2.112,"tonal","dev",1,0
55,39,"m","0","0",1,1,1,15,"4b",2,2.61,7,1.935,"atonal","dev",1,0
55,39,"m","0","0",1,1,2,42,"5b",2,2.738,6,2.099,"tonal","std",2,1
55,39,"m","0","0",1,1,3,19,"5b",2,2.524,7,1.486,"atonal","dev",1,0
55,39,"m","0","0",1,1,4,5,"2a",2,1.586,7,1.185,"atonal","dev",1,0
55,39,"m","0","0",1,1,5,35,"3b",2,1.117,7,1.211,"tonal","dev",1,0
55,39,"m","0","0",1,1,6,46,"6b",2,1.087,7,1.045,"tonal","std",2,1
55,39,"m","0","0",1,1,7,23,"6b",1,1.494,5,2.099,"atonal","dev",1,1
55,39,"m","0","0",1,1,8,11,"3b",1,2.027,5,2.756,"atonal","dev",1,1
55,39,"m","0","0",1,1,9,47,"6b",2,0.832,7,1.172,"tonal","dev",1,0
55,39,"m","0","0",1,1,10,24,"1a",2,1.205,6,2.873,"tonal","std",2,1
55,39,"m","0","0",1,1,11,33,"3a",2,3.552,5,1.986,"tonal","dev",1,0
55,39,"m","0","0",1,1,12,17,"5a",2,2.495,6,1.959,"atonal","dev",1,0
55,39,"m","0","0",1,1,13,26,"1b",2,1.308,7,1.643,"tonal","std",2,1
55,39,"m","0","0",1,1,14,1,"1a",1,1.92,6,1.388,"atonal","dev",1,1
55,39,"m","0","0",1,1,15,8,"3a",1,1.225,6,1.264,"atonal","std",2,0
55,39,"m","0","0",1,1,16,2,"1b",2,2.406,4,1.391,"atonal","std",2,1
55,39,"m","0","0",1,1,17,21,"6a",1,5.034,5,0.958,"atonal","dev",1,1
55,39,"m","0","0",1,1,18,12,"4a",2,1.503,6,1.415,"atonal","std",2,1
55,39,"m","0","0",1,1,19,43,"5b",2,0.718,7,0.931,"tonal","dev",1,0
55,39,"m","0","0",1,1,20,18,"5b",2,1.508,7,1.9,"atonal","std",2,1
55,39,"m","0","0",1,1,21,25,"1a",2,1.7,6,1.284,"tonal","dev",1,0
55,39,"m","0","0",1,1,22,3,"1b",2,4.87,6,1.793,"atonal","dev",1,0
55,39,"m","0","0",1,1,23,34,"3b",2,5.881,5,1.811,"tonal","std",2,1
55,39,"m","0","0",1,1,24,30,"2b",2,0.856,7,1.733,"tonal","std",2,1
55,39,"m","0","0",1,1,25,29,"2a",1,0.573,7,1.11,"tonal","dev",1,1
55,39,"m","0","0",1,1,26,10,"3b",2,2.481,6,1.898,"atonal","std",2,1
55,39,"m","0","0",1,1,27,41,"5a",1,1.858,5,1.851,"tonal","dev",1,1
55,39,"m","0","0",1,1,28,13,"4a",2,2.588,5,1.919,"atonal","dev",1,0
55,39,"m","0","0",1,1,29,28,"2a",2,0.706,6,1.98,"tonal","std",2,1
55,39,"m","0","0",1,1,30,6,"2b",2,2.075,5,1.494,"atonal","std",2,1
55,39,"m","0","0",1,1,31,14,"4b",1,0.816,6,2.118,"atonal","std",2,0
55,39,"m","0","0",1,1,32,38,"4b",2,1.984,6,1.741,"tonal","std",2,1
55,39,"m","0","0",1,1,33,20,"6a",2,3.86,7,1.224,"atonal","std",2,1
55,39,"m","0","0",1,1,34,40,"5a",2,0.773,7,1.307,"tonal","std",2,1
55,39,"m","0","0",1,1,35,39,"4b",2,2.267,7,2.669,"tonal","dev",1,0
55,39,"m","0","0",1,1,36,27,"1b",1,0.687,6,1.296,"tonal","dev",1,1
55,39,"m","0","0",1,1,37,16,"5a",2,1.141,5,1.663,"atonal","std",2,1
55,39,"m","0","0",1,1,38,7,"2b",2,1.543,5,1.574,"atonal","dev",1,0
55,39,"m","0","0",1,1,39,4,"2a",2,1.615,6,1.462,"atonal","std",2,1
55,39,"m","0","0",1,1,40,22,"6b",2,1.552,6,1.293,"atonal","std",2,1
55,39,"m","0","0",1,1,41,36,"4a",2,1.094,6,1.408,"tonal","std",2,1
55,39,"m","0","0",1,1,42,32,"3a",2,1.598,6,2.488,"tonal","std",2,1
55,39,"m","0","0",1,1,43,9,"3a",2,4.387,6,2.03,"atonal","dev",1,0
55,39,"m","0","0",1,1,44,44,"6a",2,3.095,5,2.868,"tonal","std",2,1
55,39,"m","0","0",1,1,45,37,"4a",2,1.186,7,1.412,"tonal","dev",1,0
55,39,"m","0","0",1,1,46,0,"1a",1,0.696,6,2.084,"atonal","std",2,0
55,39,"m","0","0",1,1,47,31,"2b",2,1.838,6,1.873,"tonal","dev",1,0
56,42,"f","0","0",1,1,0,22,"6b",1,3.806,6,2.943,"atonal","std",2,0
56,42,"f","0","0",1,1,1,36,"4a",1,3.591,3,4.359,"tonal","std",2,0
56,42,"f","0","0",1,1,2,27,"1b",1,2.604,6,2.391,"tonal","dev",1,1
56,42,"f","0","0",1,1,3,46,"6b",2,3.371,3,2.475,"tonal","std",2,1
56,42,"f","0","0",1,1,4,1,"1a",1,1.704,5,2.791,"atonal","dev",1,1
56,42,"f","0","0",1,1,5,43,"5b",2,1.887,5,2.019,"tonal","dev",1,0
56,42,"f","0","0",1,1,6,35,"3b",2,11.617,2,3.87,"tonal","dev",1,0
56,42,"f","0","0",1,1,7,6,"2b",1,2.852,3,2.859,"atonal","std",2,0
56,42,"f","0","0",1,1,8,0,"1a",2,5.106,5,3.888,"atonal","std",2,1
56,42,"f","0","0",1,1,9,44,"6a",2,2.553,6,2.303,"tonal","std",2,1
56,42,"f","0","0",1,1,10,38,"4b",2,1.471,6,1.67,"tonal","std",2,1
56,42,"f","0","0",1,1,11,23,"6b",1,3.27,3,2.522,"atonal","dev",1,1
56,42,"f","0","0",1,1,12,12,"4a",1,3.093,2,2.285,"atonal","std",2,0
56,42,"f","0","0",1,1,13,16,"5a",1,1.585,6,2.055,"atonal","std",2,0
56,42,"f","0","0",1,1,14,47,"6b",1,3.322,5,3.503,"tonal","dev",1,1
56,42,"f","0","0",1,1,15,31,"2b",1,1.253,6,1.719,"tonal","dev",1,1
56,42,"f","0","0",1,1,16,32,"3a",2,4.425,2,2.053,"tonal","std",2,1
56,42,"f","0","0",1,1,17,39,"4b",2,2.403,5,2.52,"tonal","dev",1,0
56,42,"f","0","0",1,1,18,45,"6a",1,3.403,3,2.487,"tonal","dev",1,1
56,42,"f","0","0",1,1,19,21,"6a",1,2.554,5,2.151,"atonal","dev",1,1
56,42,"f","0","0",1,1,20,10,"3b",2,3.586,2,1.924,"atonal","std",2,1
56,42,"f","0","0",1,1,21,29,"2a",1,0.767,7,1.585,"tonal","dev",1,1
56,42,"f","0","0",1,1,22,5,"2a",1,0.974,7,1.335,"atonal","dev",1,1
56,42,"f","0","0",1,1,23,37,"4a",2,3.721,3,1.991,"tonal","dev",1,0
56,42,"f","0","0",1,1,24,26,"1b",1,1.235,5,3.803,"tonal","std",2,0
56,42,"f","0","0",1,1,25,20,"6a",2,3.041,3,1.572,"atonal","std",2,1
56,42,"f","0","0",1,1,26,9,"3a",1,1.67,5,1.401,"atonal","dev",1,1
56,42,"f","0","0",1,1,27,28,"2a",2,1.719,5,1.954,"tonal","std",2,1
56,42,"f","0","0",1,1,28,7,"2b",1,1.439,6,2.021,"atonal","dev",1,1
56,42,"f","0","0",1,1,29,42,"5b",2,1.304,5,1.686,"tonal","std",2,1
56,42,"f","0","0",1,1,30,13,"4a",1,2.224,6,1.924,"atonal","dev",1,1
56,42,"f","0","0",1,1,31,40,"5a",2,1.254,5,1.956,"tonal","std",2,1
56,42,"f","0","0",1,1,32,34,"3b",2,1.436,5,2.238,"tonal","std",2,1
56,42,"f","0","0",1,1,33,8,"3a",1,1.205,5,2.523,"atonal","std",2,0
56,42,"f","0","0",1,1,34,11,"3b",1,1.053,6,1.841,"atonal","dev",1,1
56,42,"f","0","0",1,1,35,25,"1a",1,1.269,6,1.673,"tonal","dev",1,1
56,42,"f","0","0",1,1,36,24,"1a",2,2.403,5,3.454,"tonal","std",2,1
56,42,"f","0","0",1,1,37,3,"1b",1,1.959,5,1.453,"atonal","dev",1,1
56,42,"f","0","0",1,1,38,17,"5a",1,0.837,7,1.704,"atonal","dev",1,1
56,42,"f","0","0",1,1,39,41,"5a",2,1.437,6,2.036,"tonal","dev",1,0
56,42,"f","0","0",1,1,40,18,"5b",1,1.325,5,2.126,"atonal","std",2,0
56,42,"f","0","0",1,1,41,14,"4b",2,8.611,2,1.767,"atonal","std",2,1
56,42,"f","0","0",1,1,42,15,"4b",1,1.018,5,2.004,"atonal","dev",1,1
56,42,"f","0","0",1,1,43,33,"3a",1,1.221,3,2.409,"tonal","dev",1,1
56,42,"f","0","0",1,1,44,30,"2b",2,2.487,6,1.47,"tonal","std",2,1
56,42,"f","0","0",1,1,45,19,"5b",1,0.886,7,2.055,"atonal","dev",1,1
56,42,"f","0","0",1,1,46,4,"2a",2,3.543,5,8.057,"atonal","std",2,1
56,42,"f","0","0",1,1,47,2,"1b",1,1.603,6,1.974,"atonal","std",2,0
57,62,"m","7","6",1,1,0,9,"3a",1,2.755,5,3.504,"atonal","dev",1,1
57,62,"m","7","6",1,1,1,0,"1a",2,2.305,6,2.973,"atonal","std",2,1
57,62,"m","7","6",1,1,2,38,"4b",2,6.679,7,1.95,"tonal","std",2,1
57,62,"m","7","6",1,1,3,13,"4a",2,2.465,6,2.466,"atonal","dev",1,0
57,62,"m","7","6",1,1,4,3,"1b",2,2.456,6,3.52,"atonal","dev",1,0
