dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.stm.cpitch cpitch.weight.stm.cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.60 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 probability information.content entropy 
28 6 10 "6" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 108 0 0.99999994 0.19101124 2.3882706 3.0664241 0.19101124 0.112359546 0.19101124 0.033707865 0.112359546 0.033707865 0.19101124 0.033707865 0.033707865 0.033707865 0.033707865 0.19101124 2.3882706 3.0664241 
28 6 11 "6" NA 0 0 1 0 NA 0 12 0 NA NA 70 96 4 500000 NA NA 12 120 1 1.0 0.024657529 5.341828 2.8031104 0.13972603 0.08219177 0.27397257 0.024657529 0.08219177 0.024657529 0.27397257 0.024657529 0.024657529 0.024657529 0.024657529 0.024657529 5.341828 2.8031104 
28 6 12 "6" NA 0 0 1 0 NA 0 12 0 NA NA 68 96 4 500000 NA NA 12 132 0 1.0 0.040816326 4.61471 3.2304459 0.16326532 0.10204081 0.16326532 0.040816326 0.10204081 0.040816326 0.16326532 0.040816326 0.040816326 0.10204081 0.040816326 0.040816326 4.61471 3.2304459 
28 6 13 "6" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 144 0 1.0 0.14285716 2.8073547 3.3320956 0.14285716 0.0952381 0.14285716 0.04761905 0.0952381 0.04761905 0.14285716 0.0952381 0.04761905 0.0952381 0.04761905 0.14285716 2.8073547 3.3320956 
28 6 14 "6" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 156 1 1.0 0.20689656 2.2730186 3.1107044 0.103448294 0.068965524 0.24137934 0.034482766 0.20689656 0.034482766 0.103448294 0.068965524 0.034482766 0.068965524 0.034482766 0.20689656 2.2730186 3.1107044 
28 6 15 "6" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 168 1 1.0 0.34545454 1.5334322 3.0226293 0.109090894 0.07272726 0.34545454 0.03636363 0.07272726 0.03636363 0.109090894 0.07272726 0.03636363 0.07272726 0.03636363 0.34545454 1.5334322 3.0226293 
28 6 16 "6" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 180 2 1.0 0.124999985 3.0 2.887921 0.3611111 0.124999985 0.08333332 0.027777772 0.055555545 0.027777772 0.15277776 0.055555545 0.027777772 0.055555545 0.027777772 0.124999985 3.0 2.887921 
28 6 17 "6" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 192 1 1.0 0.34545454 1.5334322 3.0226293 0.34545454 0.07272726 0.109090894 0.03636363 0.07272726 0.03636363 0.109090894 0.07272726 0.03636363 0.07272726 0.03636363 0.34545454 1.5334322 3.0226293 
28 6 18 "6" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 204 2 1.0 0.027777776 5.169925 2.9246976 0.08333333 0.055555552 0.15277778 0.027777776 0.055555552 0.027777776 0.15277778 0.055555552 0.027777776 0.33333334 0.027777776 0.027777776 5.169925 2.9246976 
28 6 19 "6" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 216 0 1.0 0.12727273 2.9740047 3.394681 0.12727273 0.090909086 0.12727273 0.05454545 0.090909086 0.05454545 0.12727273 0.090909086 0.05454545 0.090909086 0.090909086 0.12727273 2.9740047 3.394681 
28 6 20 "6" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 228 1 1.0 0.06887052 3.8599696 3.2952719 0.09641874 0.06887052 0.1570248 0.041322313 0.06887052 0.041322313 0.1570248 0.06887052 0.041322313 0.12947659 0.12947659 0.06887052 3.8599696 3.2952719 
28 6 21 "6" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 240 1 1.0 0.05829596 4.10046 2.2779584 0.5964126 0.05829596 0.05829596 0.022421522 0.040358745 0.022421522 0.05829596 0.040358745 0.022421522 0.040358745 0.040358745 0.05829596 4.10046 2.2779584 
28 6 22 "6" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 252 1 1.0 0.26315787 1.9259995 3.047505 0.16959062 0.26315787 0.09941519 0.029239764 0.052631576 0.029239764 0.16959062 0.052631576 0.029239764 0.052631576 0.052631576 0.26315787 1.9259995 3.047505 
28 6 23 "6" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 264 2 1.0 0.12247324 3.0294616 2.1700275 0.6028537 0.04637336 0.12247324 0.017835906 0.03210463 0.017835906 0.04637336 0.03210463 0.017835906 0.03210463 0.03210463 0.12247324 3.0294616 2.1700275 
28 6 24 "6" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 276 2 1.0 0.042654026 4.551174 2.7685196 0.13744074 0.4028436 0.080568716 0.023696681 0.042654026 0.023696681 0.13744074 0.042654026 0.023696681 0.042654026 0.042654026 0.042654026 4.551174 2.7685196 
28 6 25 "6" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 288 1 1.0 0.05454545 4.1963973 2.1814816 0.05454545 0.05454545 0.6181819 0.018181816 0.05454545 0.018181816 0.05454545 0.036363635 0.018181816 0.036363635 0.036363635 0.05454545 4.1963973 2.1814816 
28 6 26 "6" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 300 1 1.0 0.21698111 2.2043586 3.0757926 0.084905654 0.084905654 0.245283 0.028301882 0.21698111 0.028301882 0.11320754 0.056603767 0.028301882 0.056603767 0.056603767 0.21698111 2.2043586 3.0757926 
28 6 27 "6" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 312 2 1.0 0.120192304 3.0565836 2.0902152 0.04326923 0.04326923 0.6201923 0.014423074 0.04326923 0.014423074 0.120192304 0.028846152 0.014423074 0.028846152 0.028846152 0.120192304 3.0565836 2.0902152 
28 6 28 "6" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 324 2 1.0 0.044776123 4.481127 2.7946172 0.06716418 0.06716418 0.19402987 0.022388058 0.38059703 0.022388058 0.089552246 0.044776123 0.022388058 0.044776123 0.044776123 0.044776123 4.481127 2.7946172 
28 6 29 "6" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 336 1 1.0 0.34351143 1.54157 2.9718273 0.34351143 0.08396946 0.1145038 0.022900758 0.08396946 0.022900758 0.1145038 0.05343511 0.022900758 0.05343511 0.08396946 0.34351143 1.54157 2.9718273 
28 6 30 "6" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 348 2 1.0 0.13525498 2.8862464 3.0373259 0.07317073 0.28603104 0.13525498 0.019955654 0.07317073 0.019955654 0.13525498 0.046563193 0.019955654 0.08203991 0.108647436 0.13525498 2.8862464 3.0373259 
28 6 31 "6" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 360 2 1.0 0.3475936 1.5245266 2.8424234 0.112299465 0.1657754 0.080213904 0.016042782 0.112299465 0.016042782 0.3475936 0.037433155 0.016042782 0.037433155 0.058823526 0.3475936 1.5245266 2.8424234 
28 6 32 "6" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 372 2 1.0 0.1597633 2.645992 2.8578122 0.06508876 0.06508876 0.1597633 0.017751478 0.34911245 0.017751478 0.08875739 0.041420113 0.017751478 0.041420113 0.13609466 0.1597633 2.645992 2.8578122 
